Country Name,Country Code,Year,ICT Service Imports (%),ICT Service Exports,Service Imports,Calculated ICT Service Imports,ICT_Exp-Imp,Cloud_Revenue_pC,Cloud_Companies_pP
"Congo, Dem. Rep.",COD,2018,24.1600312004902,3484392.532024517,2801739923.638629,676901239.707683,-673416847.1756585,NaN,NaN
"Congo, Dem. Rep.",COD,2019,20.023626619154,2120205.87507107,2260041493.22319,452542270.0409642,-450422064.16589314,NaN,NaN
"Congo, Dem. Rep.",COD,2020,25.7943834419107,3819428.05380029,2691407222.69056,694231899.0040824,-690412470.9502821,NaN,NaN
"Congo, Dem. Rep.",COD,2021,28.7744771502197,4064631.8826712,3947851793.37509,1135973712.209254,-1131909080.326583,NaN,NaN
"Congo, Dem. Rep.",COD,2022,23.3125046615377,1936877.11785602,5000296334.49764,1165694316.070461,-1163757438.952605,NaN,NaN
"Congo, Dem. Rep.",COD,2023,21.1812382980487,1685897.77397904,5680141405.13078,1203124286.6868825,-1201438388.9129035,NaN,NaN
"Congo, Dem. Rep.",COD,2024,20.9055679908541,4069064.79308695,6143074523.64537,1284244621.269519,-1280175556.476432,NaN,NaN
Costa Rica,CRI,2018,39.3844073324351,1149879880.593661,4211934647.32213,1658845498.0773115,-508965617.4836505,4.485119895011101,4.181600955794504
Costa Rica,CRI,2019,35.238285519517,1239166298.07786,4562113528.64881,1607610590.9497795,-368444292.8719194,6.536198570761294,4.137931034482759
Costa Rica,CRI,2020,54.3087580419041,1364874591.45383,3430724701.06182,1863183976.9835017,-498309385.52967167,9.526289746128276,4.095163806552262
Costa Rica,CRI,2021,39.6276973839345,1510976368.72098,4267299493.50254,1691032529.7513564,-180056161.03037643,13.88841106959993,4.054054054054054
Costa Rica,CRI,2022,44.1338350598037,1967821721.46973,5885521369.91997,2597506293.8099785,-629684572.3402486,17.82153680185361,4.016064257028113
Costa Rica,CRI,2023,42.1328489397191,2170457448.23814,6879779510.5339,2898647108.5589943,-728189660.3208542,49.9229429128312,3.978779840848807
Costa Rica,CRI,2024,42.7761499217499,2428600756.80978,7708348945.51629,3297334901.4256754,-868734144.6158953,56.02727164073672,3.943661971830986
Croatia,HRV,2018,43.343166569227,941336768.4706944,5479047255.210617,2374792578.232598,-1433455809.7619033,11.83055360151999,NaN
Croatia,HRV,2019,43.8157717421757,984278602.407997,5694365483.0627,2495030182.2239933,-1510751579.8159962,17.92558052030764,NaN
Croatia,HRV,2020,54.7323373911633,1093513349.47419,4141018652.91803,2266476300.5461016,-1172962951.0719116,27.12881354421111,NaN
Croatia,HRV,2021,52.9159394064527,1297146147.8355,5302513812.48197,2805874996.0317445,-1508728848.1962445,41.06039296676035,NaN
Croatia,HRV,2022,51.7130388181644,1491529169.62933,5907994279.50488,3055203375.135291,-1563674205.5059612,56.94071485135416,NaN
Croatia,HRV,2023,52.0959414626726,1868304059.82518,7097462606.51407,3697489964.824648,-1829185904.999468,206.9610982212679,NaN
Croatia,HRV,2024,47.0143014859375,1925467019.37233,8423161837.86091,3960090701.100363,-2034623681.7280328,231.9701844381521,NaN
Cyprus,CYP,2018,30.299540952887,2396518564.172957,9089376591.0643,2754039382.571652,-357520818.398695,6.379017971420681,NaN
Cyprus,CYP,2019,34.5827127545333,3069062219.78018,10944629510.067,3784949785.514355,-715887565.7341752,8.90042724539387,NaN
Cyprus,CYP,2020,45.3945420464248,4292923370.39009,12500492820.7306,5674541469.516866,-1381618099.1267755,12.42079481115466,NaN
Cyprus,CYP,2021,51.9694457056955,6373093198.73331,16544780412.5263,8598230673.614399,-2225137474.881089,17.41412814678218,NaN
Cyprus,CYP,2022,49.5877361817105,7890691605.83302,20131824664.3032,9982916103.099195,-2092224497.2661755,19.69025369781509,NaN
Cyprus,CYP,2023,54.3951468512787,8966576521.97316,20350565209.9938,11069719831.041365,-2103143309.0682049,49.23950128935099,NaN
Cyprus,CYP,2024,54.8799796097304,9524905201.34353,23196729917.1927,12730360648.679585,-3205455447.336054,59.24394516329696,NaN
Czechia,CZE,2018,47.6365430318683,4262308210.347947,25071618946.43813,11943252548.206043,-7680944337.858096,33.24219548539421,4.225352112676056
Czechia,CZE,2019,48.0535028495235,4598582249.32904,25803030019.2896,12399259765.582731,-7800677516.253692,47.84567226978328,4.582008602954928
Czechia,CZE,2020,50.2469868501721,5238035671.88243,21763183856.3469,10935344130.477406,-5697308458.594975,69.09735581335822,4.578583442347225
Czechia,CZE,2021,52.2943261976602,6301985198.46889,25001071961.5445,13074142124.481844,-6772156926.012954,101.6197296231006,4.659123324141865
Czechia,CZE,2022,48.4856481672352,6881150131.30007,30385976897.6081,14732837850.751633,-7851687719.451563,126.3262338898353,4.525304765422978
Czechia,CZE,2023,47.2621289194733,7135400272.25449,35601598612.1394,16826073433.46274,-9690673161.20825,323.0805625676094,4.700027647221454
Czechia,CZE,2024,47.5613727704332,7619332948.99764,38017590523.9113,18081687947.41434,-10462354998.416702,371.6338617188515,4.6639231824417
Côte d'Ivoire,CIV,2018,24.1866314725835,162605321.601036,3468091433.274323,838814494.0982996,-676209172.4972637,NaN,NaN
Côte d'Ivoire,CIV,2019,25.9588249910863,154647613.650686,3403458223.63585,883497763.9183649,-728850150.2676789,NaN,NaN
Côte d'Ivoire,CIV,2020,28.1269030639353,118409116.0415,3142307637.93112,883833823.2915211,-765424707.2500211,NaN,NaN
Côte d'Ivoire,CIV,2021,27.9938672849368,125777586.597596,3923794802.68556,1098421909.5970435,-972644322.9994476,NaN,NaN
Côte d'Ivoire,CIV,2022,32.9867949741202,82622314.2096484,4725161487.53287,1558679332.0885563,-1476057017.878908,NaN,NaN
Côte d'Ivoire,CIV,2023,45.8282454897028,100992507.429267,5945954276.50895,2724926522.544004,-2623934015.114737,NaN,NaN
Côte d'Ivoire,CIV,2024,48.7202015576263,119958050.778677,6633636008.82304,3231920834.097862,-3111962783.319185,NaN,NaN
Denmark,DNK,2018,33.7404550470979,5434174686.809213,77210748054.54715,26051257738.8725,-20617083052.06329,171.0028365062041,12.62757308424148
Denmark,DNK,2019,35.6574456287472,6085949862.98395,79993562573.7704,28523661081.240047,-22437711218.256096,235.74075912224,12.91767137444023
Denmark,DNK,2020,44.76745325595,6580051006.72681,74424163002.3948,33317802383.22913,-26737751376.50232,325.4395603926185,13.56688991928559
Denmark,DNK,2021,40.8039270947681,7079615994.13958,87016987334.7875,35506348072.15028,-28426732078.010704,449.2723726424111,13.6986301369863
Denmark,DNK,2022,37.2803432188153,7701423684.28782,106604691961.992,39742595050.79142,-32041171366.5036,586.9046053319926,13.62165843691469
Denmark,DNK,2023,42.2778920353793,8971854111.3709,114848822024.005,48555660979.21377,-39583806867.84287,1243.816745330374,13.65245238496545
Denmark,DNK,2024,44.659668357403,9611092436.70425,125462763490.357,56031254086.82632,-46420161650.12207,1412.025648394086,13.58832410669351
Djibouti,DJI,2018,7.56010622521157,101805639.1760118,586176091.932169,44315535.2168658,57490103.959146,0.602649268602876,NaN
Djibouti,DJI,2019,7.38571071977117,112794773.830892,625535249.070171,46200223.94652291,66594549.88436909,0.8566945424112108,NaN
Djibouti,DJI,2020,9.16627870911284,84992769.56578,513522529.073501,47070906.24896211,37921863.31681789,1.219353779182655,NaN
Djibouti,DJI,2021,8.55171715177169,81464767.8102193,613230625.531029,52441748.58345383,29023019.22676548,1.735883870540467,NaN
Djibouti,DJI,2022,6.9941137860851,96366931.9935427,768536432.230999,53752312.55775488,42614619.43578782,2.080428528064098,NaN
Djibouti,DJI,2023,6.535920307699,103737422.787483,787287870.283048,51456507.7938807,52280914.99360231,5.354061379804889,NaN
Djibouti,DJI,2024,7.11638613190003,80518861.5419546,729630113.760656,51923296.22982973,28595565.31212488,6.430303178298491,NaN
Dominica,DMA,2018,38.5539982075308,2738935.284900285,144149115.0984448,55575247.25122592,-52836311.96632563,3.015547809033119,NaN
Dominica,DMA,2019,39.4725151058422,3043442.59259259,153506281.111111,60592789.99999987,-57549347.40740728,4.187177401432563,NaN
Dominica,DMA,2020,58.6936874046825,2935178.51851851,114639794.444444,67286322.59259254,-64351144.07407403,5.898214972261343,NaN
Dominica,DMA,2021,53.9496135565888,2979206.29629629,114624467.777777,61839457.40740735,-58860251.11111106,8.310005996589137,NaN
Dominica,DMA,2022,41.9120168214031,3039088.14814814,119553686.296296,50107361.11111107,-47068272.962962925,11.04218182540446,NaN
Dominica,DMA,2023,42.8037219354952,3099870.0,158978694.074074,68048798.14814822,-64948928.148148224,26.92185013586307,NaN
Dominica,DMA,2024,49.9310998536703,3161867.4074074,224135684.814814,111913412.59259252,-108751545.18518512,30.07633270677796,NaN
Dominican Republic,DOM,2018,32.4627913507442,118500000.0,3917100000.0,1271600000.000001,-1153100000.000001,NaN,NaN
Dominican Republic,DOM,2019,34.5826875205486,98300000.0,4258200000.0,1472600000.0000007,-1374300000.0000007,NaN,NaN
Dominican Republic,DOM,2020,31.6337702148957,84600000.0,3196900000.0,1011300000.0000008,-926700000.0000008,NaN,NaN
Dominican Republic,DOM,2021,20.3979309406053,67700000.0,4407800000.0,899100000.0000004,-831400000.0000004,NaN,NaN
Dominican Republic,DOM,2022,16.8081551366222,64800000.0,5925100000.0,995900000.000002,-931100000.000002,NaN,NaN
Dominican Republic,DOM,2023,18.7598687128537,58300000.0,5636500000.0,1057399999.9999988,-999099999.9999988,NaN,NaN
Dominican Republic,DOM,2024,25.6703227333702,52500000.0,6336500000.0,1626600000.0000026,-1574100000.0000026,NaN,NaN
Ecuador,ECU,2018,28.0966752886157,59277943.4783567,4317209877.456822,1212992440.7970872,-1153714497.3187306,2.506684641911262,NaN
Ecuador,ECU,2019,26.1855573406553,70976801.629776,4526046652.74355,1185170541.5189724,-1114193739.8891964,3.467706716090885,NaN
Ecuador,ECU,2020,35.3366634380909,82485792.0941048,3168875104.25344,1119774730.3634903,-1037288938.2693856,4.828525500207625,NaN
Ecuador,ECU,2021,25.2995149562318,73225726.175936,4496160136.56126,1137506706.2054482,-1064280980.0295122,6.754911420147568,NaN
Ecuador,ECU,2022,23.9379836662956,72939635.7261405,6155107264.59498,1473408571.6417203,-1400468935.9155798,8.857058867839918,NaN
Ecuador,ECU,2023,32.0010107516848,96832070.175528,6143570996.07872,1966004814.99254,-1869172744.817012,20.29882774655328,NaN
Ecuador,ECU,2024,28.9617526708557,94852832.9974545,6175070101.6816,1788408530.1009824,-1693555697.103528,22.81487143266063,NaN
"Egypt, Arab Rep.",EGY,2018,29.5339694546738,752400000.0,18692712500.0,5520699999.999991,-4768299999.999991,NaN,NaN
"Egypt, Arab Rep.",EGY,2019,28.5129024209992,836400000.0,21193212500.0,6042800000.000005,-5206400000.000005,NaN,NaN
"Egypt, Arab Rep.",EGY,2020,28.2832528707922,1073100000.0,18199462500.0,5147400000.0,-4074300000.0,NaN,NaN
"Egypt, Arab Rep.",EGY,2021,28.0675936344257,1399428000.0,23126083000.0,6490935000.000005,-5091507000.000005,NaN,NaN
"Egypt, Arab Rep.",EGY,2022,22.2898404303907,1655400000.0,25398320000.0,5661245000.000008,-4005845000.000008,NaN,NaN
"Egypt, Arab Rep.",EGY,2023,19.6599397995857,1450600000.0,22005662500.0,4326300000.000006,-2875700000.0000057,NaN,NaN
"Egypt, Arab Rep.",EGY,2024,26.7025285148976,1711800000.0,27494400000.0,7341700000.000006,-5629900000.000006,NaN,NaN
El Salvador,SLV,2018,18.0911315456431,218200217.9187277,1947435377.611017,352313095.93000054,-134112878.01127283,1.766650298841366,NaN
El Salvador,SLV,2019,20.3318259963672,243677932.20758,2012091510.09405,409094944.7199994,-165417012.51241937,2.517992203610674,NaN
El Salvador,SLV,2020,24.8835572814527,236306497.5557,1502336915.42424,373834866.9100004,-137528369.35430038,3.583742456208315,NaN
El Salvador,SLV,2021,26.4714010551803,323900388.94,2297400776.37858,608154173.3599999,-284253784.4199999,5.094134936698677,NaN
El Salvador,SLV,2022,23.6466921986196,387473330.12,2770687977.78087,655176057.8900001,-267702727.7700001,6.794670495452302,NaN
El Salvador,SLV,2023,18.8358971610975,422683011.12,2659656816.10682,500970222.7200006,-78287211.60000062,16.27960173133367,NaN
El Salvador,SLV,2024,16.5522648405443,414653136.53,3258974319.325,539434060.4199998,-124780923.88999988,18.34928193920567,NaN
Estonia,EST,2018,35.7154128049816,961384280.8016844,5596107315.020599,1998672828.5693789,-1037288547.7676944,NaN,15.88502269288956
Estonia,EST,2019,33.7203027871236,1042233673.3087,5733100912.80753,1933218986.8900464,-890985313.5813464,NaN,18.83948756593821
Estonia,EST,2020,63.2368605667361,1132862514.84037,6465298463.38524,4088451774.514256,-2955589259.6738863,NaN,19.54887218045113
Estonia,EST,2021,60.8993581668745,2112662031.98507,9050592391.78945,5511752676.89975,-3399090644.9146795,NaN,19.53418482344102
Estonia,EST,2022,52.4019729151201,2540359605.46119,9080959306.70767,4758601836.334031,-2218242230.872841,NaN,19.27353595255745
Estonia,EST,2023,55.4981262607256,3046503919.72029,9953824609.90488,5524186149.776188,-2477682230.0558977,NaN,19.70802919708029
Estonia,EST,2024,54.9848400686662,3522438694.51016,10375073008.2071,5704717300.570028,-2182278606.0598683,NaN,19.69365426695843
Eswatini,SWZ,2018,45.4675154119523,3502608.749666748,258847557.228487,117691552.97632438,-114188944.22665764,0.8870802171048398,NaN
Eswatini,SWZ,2019,54.1738335766564,3407351.67699283,200288710.948254,108504072.94193748,-105096721.26494464,1.189714383728714,NaN
Eswatini,SWZ,2020,59.6736032076477,3487758.69211501,187688636.998961,112000572.50860225,-108512813.81648724,1.594333882592917,NaN
Eswatini,SWZ,2021,45.775574070428,2389569.86368249,236797425.769462,108395381.02996685,-106005811.16628437,2.136805928254395,NaN
Eswatini,SWZ,2022,59.7546211585687,2473181.23356438,318594628.024752,190375013.0077417,-187901831.7741773,2.346750019568032,NaN
Eswatini,SWZ,2023,70.0692246898455,6066362.52360598,496781820.667857,348091170.14206606,-342024807.61846006,5.140162566469365,NaN
Eswatini,SWZ,2024,77.238199657441,5985175.33903313,541628548.826526,418344139.9443325,-412358964.60529935,6.182219707355571,NaN
Ethiopia,ETH,2018,5.82380201588152,76643904.00102821,6203130843.546159,361258059.11420953,-284614155.1131813,0.1773344487977033,NaN
Ethiopia,ETH,2019,5.58995108894309,132149676.914569,6170926072.28839,344951749.17575794,-212802072.2611889,0.260278276539662,NaN
Ethiopia,ETH,2020,0.570573338638069,130485959.474176,5407636702.87369,30854533.27700401,99631426.197172,0.3821939787904364,NaN
Ethiopia,ETH,2021,4.78983736169345,161522755.663475,6526048194.07596,312587094.641971,-151064338.978496,0.5609137343288496,NaN
Ethiopia,ETH,2022,8.73245146432607,151098261.299766,7452196197.94276,650759416.0117043,-499661154.7119383,0.7006839941899927,NaN
Ethiopia,ETH,2023,11.9017329155152,157068953.614144,7633267993.59764,908491169.323497,-751422215.7093531,2.083683877431242,NaN
Ethiopia,ETH,2024,16.4498576745709,42591405.0487849,5506156286.40928,905754872.453765,-863163467.4049802,2.470844408899272,NaN
Fiji,FJI,2018,16.2447749792247,29842398.0335281,730746422.1136092,118708111.94109131,-88865713.90756321,0.4817412001764116,1.123595505617978
Fiji,FJI,2019,17.3801796132038,23098416.025678,791767307.904911,137610580.2325019,-114512164.20682389,0.690449897221831,1.116071428571429
Fiji,FJI,2020,26.4766031767028,14665092.6131381,497954526.800369,131841444.06136192,-117176351.44822384,0.9907219155443424,1.109877913429523
Fiji,FJI,2021,26.3274881893932,12571948.0067506,493869217.884967,130023360.00971326,-117451412.00296266,1.421623995810755,1.103752759381898
Fiji,FJI,2022,16.511318107958,21831976.2052166,754199310.148596,124528247.26665948,-102696271.06144288,2.039218794097908,1.096491228070175
Fiji,FJI,2023,13.9761650703833,15298161.2304694,919915644.427195,128568928.97342505,-113270767.74295564,4.605766719069831,1.09051254089422
Fiji,FJI,2024,15.2834098384263,10051626.5686609,995840109.875847,152198325.32776046,-142146698.75909954,5.265497164818909,1.083423618634886
Finland,FIN,2018,55.5824064160361,8592709518.150185,35685301708.73626,19834749426.538464,-11242039908.38828,145.3108766366134,9.976419372392527
Finland,FIN,2019,59.3902949149009,11623859126.1903,36768616364.664,21836989695.102463,-10213130568.912165,201.2587929136121,10.14860456687206
Finland,FIN,2020,69.9498006094078,12997373951.9188,33069757659.0253,23132229544.50256,-10134855592.58376,278.6472246759444,10.13574660633484
Finland,FIN,2021,70.3694349845817,14902300720.5628,36742314113.9971,25855358842.279976,-10953058121.717176,385.6544028269632,10.48066498012288
Finland,FIN,2022,64.6195549001724,12949594454.329,41363089516.572,26728644338.5687,-13779049884.239698,502.9065746662706,10.63446286950252
Finland,FIN,2023,65.2137642181214,10980157959.8054,45670715513.5483,29783592731.73438,-18803434771.92897,1071.097107321579,10.6038820992092
Finland,FIN,2024,64.7597105699043,14027830806.7102,47438415854.6545,30720980806.42185,-16693149999.711649,1220.823692235731,10.52819414703783
France,FRA,2018,55.2588008805247,22057565506.03663,280354080952.6144,154920303354.0302,-132862737847.9936,74.53949229272978,5.851444948650585
France,FRA,2019,54.0163228707102,21061099232.616,273424787756.438,147694016163.07162,-126632916930.45564,101.5168147144628,6.006720390139463
France,FRA,2020,59.206152963498,21386065155.3189,237646239004.518,140701195777.01498,-119315130621.69608,138.4280330526853,6.019987544853356
France,FRA,2021,56.8151743723593,25836000082.1933,268858121371.876,152752210471.68076,-126916210389.48746,188.5634966601052,6.041626659970161
France,FRA,2022,54.4021085196404,26081087704.6889,291661444615.068,158669975609.4402,-132588887904.75128,243.3191018311699,6.112253893623273
France,FRA,2023,53.9184077006986,28760462230.0488,331845705182.751,178925920257.69397,-150165458027.64517,500.9767246119372,6.124901093104358
France,FRA,2024,53.4755269713789,30474974664.5929,341434603638.922,182583953558.5524,-152108978893.9595,569.9006137110107,6.107807180326432
"Gambia, The",GMB,2018,6.98204789917085,8812459.506333744,112664909.3509509,7866317.93644081,946141.5698929344,NaN,NaN
"Gambia, The",GMB,2019,5.64526945479367,10644228.6930861,108077505.808685,6101266.422920549,4542962.270165551,NaN,NaN
"Gambia, The",GMB,2020,11.7313298478993,10338016.0068453,109163930.811564,12806380.798437146,-2468364.791591848,NaN,NaN
"Gambia, The",GMB,2021,2.12167657624586,4463539.52853172,118870378.55008,2522044.9777918304,1941494.5507398893,NaN,NaN
"Gambia, The",GMB,2022,-0.209232277388024,568598.440690884,135521836.259562,-283555.42436395044,852153.8650548344,NaN,NaN
"Gambia, The",GMB,2023,0.696928072855235,1472987.99618839,150189734.715613,1046714.4237799116,426273.5724084785,NaN,NaN
"Gambia, The",GMB,2024,-1.44607384495201,1479038.0865336,160904228.630132,-2326793.9656421226,3805832.0521757226,NaN,NaN
Georgia,GEO,2018,12.8504304842115,84555301.81,2246314593.31,288661095.2699998,-204105793.4599998,0.7693507364256605,0.5361930294906166
Georgia,GEO,2019,13.864140677145,113798669.66,2424650543.5,336156962.28000087,-222358292.62000087,1.155885437782377,0.5370569280343717
Georgia,GEO,2020,21.7208073718619,113848599.14,1455905286.65,316234382.8300003,-202385783.6900003,1.737093369774645,0.5380683346785041
Georgia,GEO,2021,20.7650824307331,215876758.32,1822270146.06,378395897.9399994,-162519139.6199994,2.597255050463538,0.5363368195226602
Georgia,GEO,2022,15.9245415407315,597239466.32,3028876282.6,482334661.840001,114904804.47999908,3.896146526044435,0.5421523448088913
Georgia,GEO,2023,17.059481746737,891966881.25,3618913902.81,617367956.6799995,274598924.5700005,11.08469064508076,0.5353319057815845
Georgia,GEO,2024,19.6067463171803,842273110.04,3814814493.9,747961000.2899985,94312109.75000145,13.63048125102244,0.5412719891745602
Germany,DEU,2018,48.1238122189078,33589267292.33519,380316679542.884,183022884700.40283,-149433617408.06763,84.06908967792928,7.357730441705063
Germany,DEU,2019,49.2830705040233,33445694047.9163,382277665362.63,188398171341.7992,-154952477293.8829,117.6744637269751,7.738317307113715
Germany,DEU,2020,57.2050326377854,35853220124.6632,326107175727.057,186549716308.82315,-150696496184.15994,164.9496216966646,8.008561705607196
Germany,DEU,2021,53.0331495424085,42652483994.4445,406736332274.388,215705087338.3837,-173052603343.9392,231.3092181457837,8.16145006971489
Germany,DEU,2022,46.7788132156291,43289187749.5131,473662954158.835,221573908597.59232,-178284720848.07922,301.5233387832185,8.138619060120767
Germany,DEU,2023,48.8608356018128,49881294557.2185,521316138784.763,254719421537.3413,-204838126980.1228,676.0983408155531,8.164327803677498
Germany,DEU,2024,50.1700336680468,53942494152.5442,547630930673.82,274746622295.6935,-220804128143.1493,770.2223478803876,8.168468766230701
Ghana,GHA,2018,73.5331102229878,84097317.3264988,10086482951.40012,7416904626.275923,-7332807308.949424,0.5270637471655746,NaN
Ghana,GHA,2019,77.8404399418778,102528360.488027,13497556265.3337,10506557178.338243,-10404028817.850216,0.7039072127355951,NaN
Ghana,GHA,2020,78.4260056603318,121816372.907271,12116810362.0456,9502730380.389551,-9380914007.48228,0.9402214461657596,NaN
Ghana,GHA,2021,61.0772739174847,117635153.870768,11456158798.1392,6997109489.561502,-6879474335.690735,1.256282155674026,NaN
Ghana,GHA,2022,58.9349295268649,213726465.546278,10913392508.6794,6431800183.980357,-6218073718.434079,1.288772504775829,NaN
Ghana,GHA,2023,56.2326371238893,179543253.422667,11150313930.8856,6270115570.929376,-6090572317.506709,3.041269865720353,NaN
Ghana,GHA,2024,57.1807952383541,130775029.708665,11494708028.1648,6572765460.831565,-6441990431.1229,3.63005706665209,NaN
Greece,GRC,2018,18.0995478227405,1219738888.886968,21062376432.56906,3812194895.0184617,-2592456006.1314936,14.61996877648518,3.44474443720324
Greece,GRC,2019,17.6980290491853,1224199817.00295,21311529645.4173,3771720707.471691,-2547520890.4687414,20.48171658284703,3.636363636363637
Greece,GRC,2020,21.5287618185273,1123435613.31218,17587227644.881,3786312350.148619,-2662876736.836439,28.66697539201006,3.73169138912212
Greece,GRC,2021,17.3718282748831,1421413375.01225,26212810286.5508,4553644389.000498,-3132231013.988248,40.25112743448333,3.839310796891095
Greece,GRC,2022,16.0214810527387,1309118836.05264,29860050723.1735,4784022368.951407,-3474903532.8987675,53.54606025115139,3.919694072657744
Greece,GRC,2023,16.8019600501698,1494034221.4259,29446078771.3485,4947518391.503506,-3453484170.0776057,120.3444663927787,3.937007874015748
Greece,GRC,2024,18.0485492431044,1777124295.71537,31138666849.1913,5620077619.922517,-3842953324.207146,137.9172408686533,3.941928660705702
Grenada,GRD,2018,52.6008630520763,5897037.903703704,235848372.6743048,124058279.5209616,-118161241.6172579,3.82343654392228,NaN
Grenada,GRD,2019,51.6154386746122,5716512.59259259,259413162.592592,133897241.85185136,-128180729.25925878,5.406473958111816,NaN
Grenada,GRD,2020,63.1003427427957,5504103.7037037,198924352.962963,125521948.51851834,-120017844.81481464,7.713203060274341,NaN
Grenada,GRD,2021,64.2817962647302,5716512.59259259,229123069.629629,147284424.81481403,-141567912.22222143,10.90759505847924,NaN
Grenada,GRD,2022,54.7234448295295,5639748.88888888,266875006.666666,146043197.03703615,-140403448.14814728,14.45657834655571,NaN
Grenada,GRD,2023,64.203418787031,5324466.66666666,390657765.925925,250815641.48148093,-245491174.81481427,34.87898051352621,NaN
Grenada,GRD,2024,59.1541010328886,5344256.29629629,420055794.814814,248480229.25925827,-243135972.962962,39.15192816242934,NaN
Guatemala,GTM,2018,20.482900780191,741831990.0,3541272390.0,725355309.9999985,16476680.00000155,1.973505000762752,NaN
Guatemala,GTM,2019,20.2063973259273,744308680.0,3641127600.0,735740710.0000007,8567969.999999285,2.792448894325013,NaN
Guatemala,GTM,2020,25.8761616129449,668877420.0,2826135000.0,731295260.0000005,-62417840.00000048,3.952879481355832,NaN
Guatemala,GTM,2021,21.8808076494227,634679460.0,4054028280.0,887054129.9999994,-252374669.9999994,5.597463598067805,NaN
Guatemala,GTM,2022,19.8209666471166,628913460.0,5385409950.0,1067440309.9999988,-438526849.9999988,7.414482535439843,NaN
Guatemala,GTM,2023,21.4589701476878,604363640.0,5640641800.0,1210423639.9999998,-606059999.9999998,18.07636474538895,NaN
Guatemala,GTM,2024,19.4810877266459,556852050.0,6448161610.0,1256172020.0000026,-699319970.0000026,20.18293928912744,NaN
Guinea,GIN,2018,14.0896958760949,21660000.0,798030000.0,112440000.00000016,-90780000.00000016,0.2076820571649719,NaN
Guinea,GIN,2019,21.3174920597577,50630000.0,850100000.0,181220000.0000002,-130590000.0000002,0.2978158473127336,NaN
Guinea,GIN,2020,53.2255507391525,4220000.0,2586070000.0,1376450000.0000012,-1372230000.0000012,0.4271086179926958,NaN
Guinea,GIN,2021,10.1452259021934,2660000.0,1165770000.0,118270000.0,-115610000.0,0.6124672215763092,NaN
Guinea,GIN,2022,10.6412562486896,6700000.0,906190000.0,96430000.0000003,-89730000.0000003,0.7805571239916212,NaN
Guinea,GIN,2023,73.9758280182996,67640000.0,3283140000.0,2428730000.0000014,-2361090000.0000014,1.985898800828852,NaN
Guinea,GIN,2024,64.7937503774119,36860000.0,3146430000.0,2038690000.0000007,-2001830000.0000007,2.356292170206919,NaN
Guinea-Bissau,GNB,2018,18.0513913632859,11799697.16415233,165881064.8747387,29943840.218125265,-18144143.053972937,NaN,NaN
Guinea-Bissau,GNB,2019,13.0917573055445,13428489.6904266,166987354.391784,21861579.167921867,-8433089.477495268,NaN,NaN
Guinea-Bissau,GNB,2020,17.3011715767857,8475014.96174276,132106321.912061,22855941.41778652,-14380926.45604376,NaN,NaN
Guinea-Bissau,GNB,2021,19.1150311613274,10981358.2443143,168287894.974302,32168283.56507976,-21186925.32076545,NaN,NaN
Guinea-Bissau,GNB,2022,16.1090089098124,9218614.14195268,179088677.637907,28849411.037155647,-19630796.895202965,NaN,NaN
Guinea-Bissau,GNB,2023,13.7195307639974,13044171.7507932,189453225.566501,25992093.56498149,-12947921.81418829,NaN,NaN
Guinea-Bissau,GNB,2024,12.0909042753056,14974784.2290585,198428171.488142,23991760.26987049,-9016976.04081199,NaN,NaN
Haiti,HTI,2018,31.4724895875077,26000000.0,822321770.709136,258805133.6622418,-232805133.6622418,0.8165909809685183,NaN
Haiti,HTI,2019,22.1267965512934,21200000.0,620028961.897257,137192546.95810252,-115992546.95810252,1.08963256725022,NaN
Haiti,HTI,2020,29.889958001254,2000000.0,491551981.395789,146924680.79353324,-144924680.79353324,1.454393208261553,NaN
Haiti,HTI,2021,12.3536080922489,2000000.0,632059096.397433,78082103.68034856,-76082103.68034856,1.941969026606611,NaN
Haiti,HTI,2022,14.0786844142374,2000000.0,688905417.437141,96988819.63355984,-94988819.63355984,2.259216560340839,NaN
Haiti,HTI,2023,12.6992991260133,2000000.0,588297900.656787,74709710.15646195,-72709710.15646195,4.945640513595877,NaN
Haiti,HTI,2024,16.8901814783754,2000000.0,517503749.543683,87407322.45532537,-85407322.45532537,5.525678620622918,NaN
Honduras,HND,2018,22.6511148610511,230761682.7585165,2324820835.884478,526597837.8498414,-295836155.0913249,1.083714426224847,NaN
Honduras,HND,2019,23.2618069915412,186903693.429874,2419221605.47578,562754660.5634403,-375850967.1335663,1.53531421513247,NaN
Honduras,HND,2020,31.5401982253606,153345181.054352,1816700509.92874,572990941.9926615,-419645760.9383095,2.174870258432747,NaN
Honduras,HND,2021,21.625291035876,137062381.181301,2850484024.31062,616425466.188322,-479363085.00702095,3.080850620970836,NaN
Honduras,HND,2022,20.3097969919321,108180221.240745,3780795929.22634,767871977.9051025,-659691756.6643575,4.10855884385172,NaN
Honduras,HND,2023,23.471230876553,108815359.093104,3585549414.92116,841572581.3690408,-732757222.2759368,10.0040220533413,NaN
Honduras,HND,2024,23.4607751711632,82617112.2615396,3676132367.34774,862449149.6978126,-779832037.436273,11.13170610004134,NaN
Hungary,HUN,2018,56.4731821328121,2808077609.996966,20426610797.42291,11535557119.1893,-8727479509.192335,18.6480739285971,2.161828289067325
